customer_id,customer_name,review_head,review_body,review_date,ratings
customer_review-R154JZ1TJLARMW,Abhay yadav,Better than mi band 4,nice nice nice much better mi band 4 watched lots vedios tube placing order confused buying decided go honor band 5 find accurate others price range sleep monitoring accurate option exercises spo2 measuring sensor many,14-10-2019,5
customer_review-R2K9UKBT4LKUMR,Satheese P A,"Good product, but scope for improvement",nt tried sleep tracking far foot steps count seems exaggerated distance covering appears accurate basis accuracy spo2 measure ascertained battery life need improved scratch prone,12-11-2019,4
customer_review-R25XZ8WVDLW03M,Vikas pathak,SpO2 updated,spo2 music control firmware update came tdy spo2 sometime work sometime notmusic control working,29-09-2019,3
customer_review-R1M2SO6K5LVSZ7,Pradeep kumar,Value for money,value money comport accurate value spo2 bpm step count,04-10-2019,4
customer_review-R2JJSG2DF9KZFL,Abhi,Nice product overall,amazing product works well iphone 6 main features screen automatically gets look amoled display steps counter heart rate monitor mobile notifications spo2 calculator watch faces sleep tracker,04-10-2019,5
customer_review-RRCM2DV3PBZVE,fine exellence,Father of all bands,well nice product honor doubt time purchasing never ever use smart band till today 3 days using product say matching product use per price range would suggest everyone buy bcos cannot get much facilities quality,26-10-2019,5
customer_review-RRNOLDPX3QRCH,vijay k.,Best product of Honor watches,good product health fitness purchased item seller gave new product also suggest customers purchase product,30-09-2019,5
customer_review-R3EERC2JNTYZCG,Shamik Dutta,Best Fitness tracker ever,better flipkart one better mi 4 better spo2 music control display super awesome charging docket great advantage product like number competitor,01-10-2019,5
customer_review-R3O7I8SM9BXBSZ,Sai,ok,ok giving feedback also amazon reward verified customer send photos time energy imorive impress standards satisfying consumers positive negative get return,05-12-2019,5
customer_review-R69YCZZA5NTQ1,Saurabh Bhardwaj,Better than mi band 4,better mi band 4 one thing want band incoming calls silent feature honor health app make better like mi fit app,22-10-2019,4
customer_review-R1W3WQIZDSVCC6,Aishwaraya,Too many cons very few pros.,great keeps disconnecting phone bluetooth takes alot time show notifications battery life terrible band comfortable looks extremely cheap pros comparatively cheap accuracy bad returened product dont think worth around 25k rather add 115k get better watchband months,19-10-2019,2
customer_review-R116L9OJ625RLB,Roopesh,better than MI band 4,used mi band 4 earlier wasnt wuite happy honor band 5 accurate mi band continuous heart monitoring true sleep detector overall 55 fully satisfied quality bang money,23-10-2019,5
customer_review-RDBAZSG0625BQ,Asish Kumar,Much Better than MI 4 !Must Buy,everything point 1heart rate 45 2sleep tracking 455 3battery life 45 4spo2 455 5music player 55 6texts 55 7watch faces 45 8look 45 overall accuracy 455,10-10-2019,5
customer_review-R2ZA91QPU0T137,Abhinav,New user experience,seems good start lets hope battery performance managable fairly speaking good budget smartwatch worth buying,03-10-2019,4
customer_review-R343JE76OWGZR9,Sanu Kumar Singh,Worst Battery Backup,worst battery using honor band 4 earlier giving battery backup honor band 5 although honor band 5 claims back completely disappointed honor band 5 terms battery backup,20-11-2019,2
customer_review-R5AIPXZB8WB89,Jasstone,A good health band,using mi band 4 new honor 5 better terms features like spo2 heart rate readings par respective apparatus readings recommended,09-10-2019,5
customer_review-R3P9TORJS1M9ZV,Abhishek,Amazingly Amazon...if Amazon was a girl...i would have kissed her...Muuuah,everythingis top notch international standardsbest fitness band evermy colleagues jealousi love flaunt battery life almost 10 daysi active blib one going regret product,11-12-2019,5
customer_review-R1MXZFAB12P1DQ,JITHIN DAS,Rocking Band,buying product little confused one needs selected mi band 4 honor band 5 recent updates honor 5 got plus points blood oxygen music control call rejection available sleep accuracy perfect step count perfect display awesome every aspect honor band 5 scores mi band,12-10-2019,4
customer_review-R26YITKPB6HB99,Surajit,Worse product,battery life bad last 4 days full charge step counting also accurate counts step driving car time swimming counting auto stop times stop swimming 1 meter pre defined 25 mtr pool counting one lap 25 meter spo2 working dont buy itwastage money,17-11-2019,1
customer_review-R1BKFYQQLUXRUK,Saurabh S.,Must Buy ..,honor band awesome already honor band 4 purchased band 4 father like honor bands acurate descent battery time wonderful display band 5 get spo2 oxygen hemoglobin music player controller wow,03-10-2019,5
customer_review-R1UF0YMNGCLPJR,Amazon Customer,Waste of money.,steps accurate sometimes double even triple displays merged data band mobile device woke night several times app doesnt show,16-10-2019,1
customer_review-R2IAKOS1I4RA64,Nandeeswaran,Worth for the price,worth every penny display damn good band look simply premium strap quality average feels road shop quality unnoticed wearing wrist software update spo2 monitor music control works perfect music control works almost every music app checked play music amazon music youtube impressed sleep monitor,15-10-2019,5
customer_review-R1SNGW39I5HFIM,shantaram s. patil,new update spo2 version,good band dought,01-10-2019,5
customer_review-RXUK6DRMD1ERG,Jitender Rawat,Impressive,got lightly defective productbut returned impressed sellers service behavior got brand new band 2 3 days return date overall comparison go mi band 4 honor band 5 also think honor band 5 better mi band 4,08-10-2019,5
customer_review-R2572GXFTFSRWN,amit,Amazon delivery very poor for non prime users,today got verifying thing working fine dont buy product amazon becouse delivery parsalating prime non prime usersi ordered product 21 received 28th dispoiting amazon delivery dont depond amazon costemer care support becouse updating fake data,28-10-2019,4
customer_review-R3DF075BL86VCQ,Amol Kalangutkar,Best... Go for it,excellent product nothing different say product recommend go product instead mi band 4 one cons iam facing bluetooth connectivity issue hope sort real soon,19-10-2019,5
customer_review-R25TCTKBQY4T59,Shreyash J.,It's the best fitness band to buy in the market now,touch screen good stylish look enough buy watch sleep monitor damn accurate well heart rate monitor best class battery life isnt bad charges quickly houwie health app watch sucks bit price best thing buy got 2299 rs,06-10-2019,5
